"","baseMean","log2FoldChange","lfcSE","stat","pvalue"
"TOR1B",1482.35152223026,-0.00668589348658073,0.059783049983451,-0.111835938253928,0.910953491650144
"TOR2A",627.655252826862,0.11905964912532,0.0678304515340656,1.75525367195184,0.0792159270229858
"TOR3A",2270.97958754523,0.025216442396292,0.0745992421472068,0.338025449997634,0.735344009121257
"TOX",870.329757588059,-0.152094580941952,0.168600078633166,-0.902102669079255,0.367002331173141
"TOX2",244.877820746677,-0.306135796866779,0.198604139568756,-1.54143713988799,0.123210430770747
"TOX3",511.05524964872,-0.0602001369032589,0.247804898128159,-0.242933603645417,0.80805683324821
"TOX4",2853.05339093787,0.0159460409541535,0.0550939852540992,0.28943342690874,0.772249718115352
"TP53",3730.81225762356,-0.121261399452095,0.0995674445548018,-1.21788200946899,0.223268813744064
"TP53AIP1",36.1628058572217,-0.14315178070586,0.192273859081643,-0.74452024518359,0.456561797926013
"TP53BP1",2581.17454364684,-0.0555279117441052,0.0736823797374556,-0.753611812511509,0.451082349221001
"TP53BP2",3185.00904497977,-0.116498898486033,0.0797740091640994,-1.46036158526756,0.144190724567996
"TP53I11",2114.53932653934,-0.0552148136943176,0.112154779337604,-0.492309057361811,0.622500878173851
"TP53I13",1564.21204936623,0.124259995746213,0.0961429354329378,1.29245061206695,0.196201138923241
"TP53I3",1009.25130663395,-0.127899798362791,0.10416120258915,-1.22790247408409,0.219483580659627
"TP53INP1",1677.05626275684,-0.0247460654110274,0.0854963942793892,-0.289439871933793,0.772244786678561
"TP53INP2",6190.85688660202,0.0499953627931015,0.12768232732253,0.391560553770387,0.695382938621258
"TP53RK",1122.63861057071,-0.0237129532001292,0.072786340828762,-0.325788505509798,0.744584375969443
"TP53TG1",811.661121682445,0.159079237029484,0.12003039769264,1.32532458516747,0.185063518123411
"TP53TG3",0.698423730002904,0.200817345344833,0.464321766261373,0.432496083398749,0.665380898186718
"TP53TG5",20.751173081893,0.0513896320661366,0.106646072756904,0.48187083441204,0.629897705949617
"TP63",63.9859649759299,0.79670244559801,0.293329439601766,2.71606711784416,0.00660625238098327
"TP73",498.127419083389,-0.332437706896623,0.227891718512921,-1.45875290715215,0.144633128423949
"TP73-AS1",1592.69405816686,0.12037388803852,0.111024632568574,1.08420883954893,0.278272213232988
"TPBG",464.328849299693,-0.0236081149075566,0.283195210615081,-0.083363397482187,0.93356259175076
"TPCN1",2828.35515823263,0.0882569523168363,0.0997512289603146,0.884770576129431,0.376280382043777
"TPCN2",584.424485036439,-0.0462742694191899,0.0864046298891991,-0.535553123467222,0.592267433497542
"TPD52",2962.84441827836,-0.265349894405815,0.133927830542893,-1.98129017195446,0.0475587419057918
"TPD52L1",751.177005560336,0.630918176684717,0.200727556330846,3.14315676540602,0.00167136302419425
"TPD52L2",5403.03712523649,0.00666485914024817,0.062820141031736,0.106094304004844,0.915507530385752
"TPD52L3",0.638877805675373,0.190366502751662,0.357169128506348,0.532987001277964,0.594042578453921
"TPGS1",502.648299207982,0.0885218450220632,0.115099180108038,0.769091881792485,0.441838767188088
"TPGS2",3604.8182029143,0.14700767355173,0.0794273108782932,1.8508454072805,0.0641917965028162
"TPH1",19.5023522793656,-0.184521487548113,0.234452144871883,-0.78703262727217,0.431262766704437
"TPH2",2.54863112325113,0.613520534991524,0.319653172795756,1.9193319109757,0.0549423419593665
"TPI1",25158.135640344,0.0863562157476358,0.094506497718827,0.913759559734827,0.360843200295659
"TPI1P2",270.510813530753,0.0215287087892183,0.088655233349773,0.242836299401308,0.808132214206774
"TPI1P3",73.1054482725554,-0.0221610652413181,0.104357338880253,-0.212357515811583,0.831828127343065
"TPK1",240.355455835152,0.0293283643719684,0.0992465449821064,0.295510179999275,0.767604176883982
"TPM1",4058.93675824027,0.216646033639902,0.129535816623391,1.67247977653759,0.094429752480691
"TPM2",3554.1766450503,0.197332920851293,0.177733724031336,1.11027280797032,0.266881486876735
"TPM3",9683.91757516842,-0.040374700662034,0.0702639786738812,-0.574614495564315,0.565552046358832
"TPM4",14947.1155637595,-0.0787025961957649,0.107696956474702,-0.730778276118252,0.464914594735173
"TPMT",961.954349456764,0.0533610132753879,0.07872211414017,0.677840195962917,0.497873021857885
"TPO",2.97892466651297,0.747832398088091,0.249404345195069,2.9984738136907,0.00271335472662857
"TPP1",13803.0123464107,0.0172216389932506,0.113393556427824,0.151874934835582,0.879285578039396
"TPP2",1601.91122400521,-0.148197828823377,0.0900058057941139,-1.64653632636072,0.0996533874987336
"TPPP",2269.61283349234,0.540144816369843,0.227112042107891,2.37831869836846,0.0173917871296234
"TPPP2",4.96342220439548,-0.0508664769617836,0.230170287156783,-0.220994975459779,0.825096345267342
"TPPP3",4211.86914495846,-0.485510194163595,0.231000946508992,-2.10176712044206,0.0355736806579744
"TPR",4193.62313927776,-0.185364041859347,0.0858760077372787,-2.15850790859343,0.0308883641967956
"TPRA1",1805.67156569182,0.0831290509144008,0.0510232395626725,1.62923898260698,0.103262437532598
"TPRG1",37.8817573173816,-0.0623616192167071,0.151286006089925,-0.412210096812517,0.680185437213346
"TPRG1L",2004.11943487235,0.287565827224989,0.0952510666054734,3.01902999591675,0.00253585422786304
"TPRKB",781.058819615854,0.0164691094495835,0.0730056564185156,0.225586759403572,0.821522839883636
"TPRN",899.218639757266,0.199337009560703,0.0904734200457582,2.20326599193316,0.0275760064516514
"TPRX1",0.937722808898073,-0.0478187764848998,0.382023476169248,-0.125172350569667,0.900387106108539
"TPRXL",5.17296307871305,0.40754227323248,0.221330636081423,1.84132789047131,0.0655735229331668
"TPSAB1",44.0519679850622,-0.184242848122066,0.326323088393905,-0.564602550891728,0.572344129829097
"TPSB2",39.8136273606988,0.40790967568159,0.322017081049011,1.26673303898282,0.205250762167564
"TPSD1",4.61121852830788,0.78883333611104,0.370001579804476,2.13197288651549,0.0330090755661573
"TPSG1",5.15565704710065,0.340993365110347,0.238563139573092,1.42936316867959,0.152899878695568
"TPST1",4368.07932857538,0.100447476801164,0.120070046793625,0.83657397896923,0.402832077070034
"TPST2",1170.06789744203,0.219123611334392,0.113668494422067,1.92774270872944,0.0538871369795047
"TPT1",76277.4330996831,0.0713871480902823,0.132395498355505,0.539196188518399,0.589751490033664
"TPT1-AS1",814.832576492071,-0.0431202677774479,0.0630630023624037,-0.683764904335651,0.494123631436254
"TPTE",2.06150665054235,-1.14747180602313,0.298237434385308,-3.84751098864621,0.000119323926810674
"TPTE2",11.6826922301937,0.0680371793223831,0.214450716624931,0.317262541217702,0.751044398017283
"TPTE2P1",63.8016498517943,-0.145110594790882,0.185792662856916,-0.781035120329996,0.434781838940283
"TPTE2P3",17.9583809486726,-0.503750245016681,0.210473410287528,-2.39341513176656,0.0166923425708362
"TPTE2P6",13.7960258633076,-0.65488672961591,0.239664277797823,-2.73251706776411,0.00628524148730134
"TPTEP1",59.2152310266324,-1.26383338135907,0.248578013740869,-5.08425247406056,3.6907673333723e-07
"TPX2",2688.3028817191,-0.00523277333427661,0.142711947918165,-0.0366666800545476,0.970750776232904
"TRA2A",2692.67401902107,0.0322787794566897,0.0646524506214336,0.499266139897698,0.617591905613114
"TRA2B",5553.01943494188,-0.0282061162210747,0.0527521735244576,-0.534691072169708,0.592863496025499
"TRABD",1354.47051655463,-0.00390310612297129,0.0824827241323969,-0.0473202863269432,0.96225796004138
"TRADD",543.416272970976,0.053170190126713,0.0983701846709816,0.540511236250609,0.588844514184024
"TRAF1",716.141146386994,0.0567534050203696,0.151878446563207,0.373676491329865,0.708645017552543
"TRAF2",665.247842559974,0.102677198987934,0.079403950873053,1.29309937174397,0.195976692412326
"TRAF3",1358.99127524035,0.0161533405514745,0.0890427910228406,0.18141098640238,0.856044996050537
"TRAF3IP1",627.821288172767,-0.129417366668214,0.0717572338914928,-1.80354452993424,0.0713027386322383
"TRAF3IP2",1474.19265894971,-0.0190919007165866,0.101147074515255,-0.188753859744181,0.85028573627326
"TRAF3IP2-AS1",1354.38277115036,-0.00776895181035443,0.120251432006954,-0.0646058984969524,0.948487788202661
"TRAF3IP3",207.042311232818,0.0659143347349417,0.125876997131796,0.523640825860566,0.600528380202235
"TRAF4",5624.19487781018,0.238372884122791,0.149318422671795,1.5964063901662,0.110398090375608
"TRAF5",575.276624630088,-0.0241221194643751,0.098701265290199,-0.244395240460716,0.806924727602012
"TRAF6",1072.41746499707,-0.132304662796792,0.0908522926294029,-1.45626113516451,0.14532044497414
"TRAF7",3097.01936162474,-0.0501630300046126,0.0651065987217062,-0.770475358711813,0.441017966493924
"TRAFD1",2571.3017783861,0.0285020887910792,0.051088502169733,0.557896348113433,0.576915165382659
"TRAIP",363.418004052898,0.130297596118226,0.122514700521102,1.06352621819276,0.287543381909173
"TRAK1",2871.44114490738,-0.0191174884280293,0.0836786827054064,-0.228463066218825,0.819286265772827
"TRAK2",2929.5878683789,-0.0503181305928138,0.0800331464520426,-0.628716136044524,0.529534912273482
"TRAM1",7944.20547936049,-0.101696924192961,0.0932851502342821,-1.09017270098781,0.275637076174396
"TRAM1L1",217.336630733687,0.0764205255756271,0.216891645734896,0.352344256122409,0.724580101852037
"TRAM2",1203.30025864155,-0.116530674733782,0.123871095165007,-0.940741458518259,0.346837367567387
"TRANK1",832.058721181303,0.0506976761443718,0.124418013451868,0.407478585598736,0.683656519092916
"TRAP1",4085.41469496403,0.0568855029175358,0.0639801634072331,0.889111560335665,0.373943126611921
"TRAPPC1",3671.67228766862,0.135863577005862,0.0705413935412156,1.92601209283568,0.0541028639017898
"TRAPPC10",1772.42378265462,0.000535992986774757,0.0749860800735785,0.00714789980018725,0.99429684967198
"TRAPPC11",1547.87677137461,0.0018388226057678,0.052803671029023,0.0348237645211657,0.97222027077413
"TRAPPC12",1931.22688277337,0.0288509040418849,0.057767511752165,0.49943130951635,0.617475566768213
"TRAPPC2",570.398237855055,0.114973335507336,0.08323867606761,1.38124896909641,0.167202422838021
"TRAPPC2L",1809.37786720755,0.117669730937708,0.106851887641376,1.10124148047473,0.270791572762005
"TRAPPC2P1",384.864156120131,0.0313450574009016,0.0854439974879733,0.366849144731479,0.713731547201243
"TRAPPC3",3125.92959909755,-0.0069450243189534,0.0930448702751204,-0.0746416680298222,0.940499820280621
"TRAPPC4",2410.16570370325,0.084895282178613,0.0760005172631128,1.11703558391197,0.263979110855839
"TRAPPC5",1881.3299127794,0.136522363598805,0.110038095803956,1.24068271630248,0.214722981632766
"TRAPPC6A",602.597198114698,0.0808909601148491,0.0966717226788331,0.836759270170332,0.402727895861348
"TRAPPC6B",1102.74967320321,-0.0127647287595137,0.0737940542337971,-0.172977740443316,0.862668924413763
"TRAPPC8",1783.21291509061,-0.038359485349452,0.0585634344803882,-0.655007440902358,0.51246296331468
"TRAPPC9",1925.16972307515,0.0319601025703183,0.0745689891507205,0.42859777146395,0.668215967611599
"TRAT1",10.1070625289287,0.362634467802908,0.236390832391566,1.53404624085518,0.125018277316244
"TRDMT1",238.118281882282,-0.0824121745136787,0.0859022953364942,-0.959371041144546,0.337371858371432
"TRDN",44.9409879249248,-1.02083896429803,0.32288547669348,-3.16161313525764,0.00156897856902771
"TREH",12.1683373053634,0.072896188435994,0.191753560270883,0.380155593111369,0.703829920592732
"TREM1",736.727128565388,-0.276008845180738,0.269456102179951,-1.02431840640377,0.305684906824989
"TREM2",4514.41229901698,0.132902274494248,0.167986692527572,0.791147634938015,0.428857844728364
"TREML1",86.7433538381462,0.0568832998654019,0.152564500822995,0.37284754683134,0.709261913001094
"TREML2",17.4405832648576,-0.040402437425331,0.229345924680264,-0.176163746888709,0.860165301121455
"TREML2P1",0.265981986937855,-0.110068265603652,0.495973893103224,-0.221923506729303,0.824373431045488
"TREML3",28.0658091191105,-0.29004613598704,0.258152377328002,-1.12354625198169,0.261205568587581
"TREML4",7.81712538516325,0.328049998070873,0.321353915301531,1.02083709720188,0.307331625245754
"TRERF1",510.123775315186,0.00805924385208598,0.111038486731633,0.0725806347808415,0.942139837275877
"TREX1",927.150404875083,0.0693951317829043,0.102182108412896,0.679131923002543,0.497054277139777
"TREX2",16.8804307000993,-0.159219167786733,0.16638087205807,-0.956955963851197,0.338589482191186
"TRH",359.415294972888,0.0460373652133565,0.331365468286224,0.138932295665735,0.88950365019277
"TRHDE",28.8670080216157,0.602054821999652,0.314109198771003,1.91670547807985,0.0552753589302199
"TRHR",0.845300671042184,0.460225992742148,0.413426048316447,1.11320027999271,0.26562242245891
"TRIAP1",1523.6786470023,0.119044314242984,0.0962434265450998,1.23690851953613,0.216121046798275
"TRIB1",1359.61898051283,-0.0971496809793775,0.100426717005096,-0.967368882271118,0.333359660213476
"TRIB2",8552.92420408404,0.164329683793684,0.152896067456107,1.0747803166413,0.28247309494372
"TRIB3",1239.24896785455,-0.178956557831126,0.164063576095938,-1.09077567422082,0.275371602818991
"TRIL",4356.07261909885,0.109475929520734,0.20607716906407,0.531237545711321,0.595254178035582
"TRIM10",1.61649287906767,-0.180357595050283,0.274951620338927,-0.655961200839481,0.511849088648953
"TRIM11",787.898708501135,-0.0210098628431277,0.0647197163275065,-0.32462847545267,0.745462273177045
"TRIM13",1137.4886803207,-0.0383637956915095,0.0713206361071519,-0.537905966428452,0.590641969115303
"TRIM14",1950.69231557759,0.034512975115586,0.104572662236079,0.330038218188144,0.741371084586129
"TRIM15",0.909443028562283,-0.0177395218066268,0.36542207159234,-0.0485452937457395,0.961281667781768
"TRIM16",788.985397300374,-0.0354785480228905,0.0731763981925903,-0.484835942997848,0.627792724253348
"TRIM16L",500.483099318545,0.00858601980665156,0.101359398518831,0.084708669665758,0.932493003347564
"TRIM17",44.923484481084,0.256831783963203,0.173827615817446,1.47750852334607,0.139539375248999
"TRIM2",5441.05938459917,0.0992552230948233,0.0992928322281364,0.999621230128408,0.317493845018145
"TRIM21",963.997913602038,0.0838762336594349,0.106789391697653,0.785436009382925,0.432197974977926
"TRIM22",3380.33277248562,0.0670783768693708,0.156378346683319,0.428949264984945,0.667960146975975
"TRIM23",1136.16770922076,0.00377000790531137,0.0641086283678176,0.0588065600730262,0.953106183322956
"TRIM24",3453.42469639576,0.0905086897079222,0.119818074048216,0.755384280934951,0.450018442089931
"TRIM25",2314.12900199794,-0.00891543948240843,0.0860334899683258,-0.103627546501842,0.91746492640084
"TRIM26",2287.25135982019,0.0571762014550209,0.065184918637772,0.877138495374138,0.380411417833611
"TRIM27",3065.19754059121,0.0269386294295681,0.0553101144043859,0.48704707483722,0.626224971156721
"TRIM28",12653.0651879336,0.089506087369657,0.0860002916899419,1.04076492777902,0.29798466115246
"TRIM29",88.5767268154531,0.288442710944116,0.29802990897054,0.967831423163063,0.333128567592427
"TRIM3",692.230846789041,0.233205457718121,0.0640306313591267,3.64209211697677,0.000270431260928887
"TRIM31",1.99344398400304,-0.308783931470242,0.261907193784308,-1.17898224561384,0.238405245626678
"TRIM32",798.858322378001,0.0057444738606476,0.072904095552694,0.0787949403541477,0.937195728548718
"TRIM33",1809.98104775194,-0.10077990560157,0.0683031073297123,-1.47548053875626,0.140083396638722
"TRIM34",5.05200925628822,-0.263923981469952,0.170230417363802,-1.55039261230216,0.121047310653647
"TRIM35",1023.90025744825,-0.0338312961936742,0.0576366302421374,-0.586975609981802,0.55722008743945
"TRIM36",717.313662838027,0.0630533396087176,0.134194848109515,0.469864085670862,0.638452124747228
"TRIM37",2526.59714049123,-0.0629078602123167,0.0675950113844111,-0.930658327055548,0.352030332701287
"TRIM38",527.917153266231,-0.0629366316790065,0.137006133385957,-0.459370906422921,0.645967836966762
"TRIM39",530.781941844224,-0.0587075196281496,0.0631756490093969,-0.929274499727219,0.352746847024201
"TRIM39-RPP21",0.744843967884705,0.158954445413216,0.304224283368596,0.522490984786471,0.601328521754263
"TRIM4",2268.58695578006,0.0230423330045431,0.0901816840786593,0.255510120929266,0.798329127610508
"TRIM40",0.401475752224622,-0.154558389016238,0.36065173584343,-0.428553015708585,0.66824854408201
"TRIM41",2115.64619128589,-0.0029461697433701,0.0775656196383623,-0.0379829331230274,0.969701289603357
"TRIM42",0.801283907978378,-0.293707507469056,0.317840220698439,-0.924072815025259,0.355448406010488
"TRIM43",0.456395001118697,-0.00303876317215541,0.430030069228648,-0.00706639695592937,0.994361877890698
"TRIM43B",0.429197158049457,0.0324600967506697,0.412365220815311,0.0787168633826369,0.937257832061595
"TRIM44",1878.37074879704,-0.0630409185754825,0.0978863783211171,-0.644021360854482,0.51956158248981
"TRIM45",468.124342956314,-0.0469628484068311,0.11421729678629,-0.411171072405107,0.680947098174149
"TRIM46",470.475946934124,0.0506624078252505,0.117415492464719,0.431479754177017,0.666119570530021
"TRIM47",5936.83987091258,0.0539143037860975,0.126337004600797,0.426749897676117,0.669561502675502
"TRIM48",6.45742880467312,-1.61377910956718,0.548296837898719,-2.94325810039647,0.00324777525456094
"TRIM49",0.324340470387882,-0.592790985323554,0.666093976676445,-0.889950977009813,0.373492209778656
"TRIM49L1",0.0414610856261894,-0.0539089267090765,2.17240811219465,-0.0248152851236666,0.980202299047438
"TRIM49L2",0.3299452081398,-0.458203584565155,0.455211631556196,-1.00657266379317,0.314140176461005
"TRIM5",872.564329318073,-0.0416650257200806,0.108679852431431,-0.383373962955721,0.701442505862501
"TRIM50",7.20158870393279,0.192755790310894,0.182504188173915,1.05617187331181,0.290889698460951
"TRIM52",443.034555776142,-0.113712677777145,0.0915380806532844,-1.24224450595431,0.214146363398262
"TRIM53P",0.825580314547559,0.00992202514081116,0.453570066552077,0.0218753967082436,0.982547350660874
"TRIM54",22.6978340104927,0.430037640337239,0.215016119023004,2.00002512505228,0.0454975509128107
"TRIM55",3.64028071423019,-0.240189256590191,0.237916800699872,-1.00955147296716,0.312710229002778
"TRIM56",424.082356095414,-0.0374837973801447,0.146758193969877,-0.255411955995032,0.798404937408264
"TRIM58",46.1412163127064,0.0239365845957047,0.188989091692862,0.126655905805429,0.899212746756343
"TRIM59",268.835025613043,0.0421262451740351,0.136323533114939,0.309016676808964,0.757308841003504
"TRIM6",140.897578062665,-0.0122190195698665,0.165473113490591,-0.073842930202442,0.941135366887859
"TRIM6-TRIM34",0.296975508500963,-0.179659438828027,0.473288258391401,-0.379598343383055,0.704243590721374
"TRIM60",0.199064325650017,0.569079488233001,0.589292794417448,0.965699044047486,0.334194797993604
"TRIM61",30.9618179639068,-0.429614293051361,0.253260515099776,-1.6963334883928,0.0898227418671057
"TRIM62",687.095546300473,0.0591841379792662,0.0999706200647839,0.59201531350824,0.553840333988393
"TRIM63",15.8385785828069,0.0066288624608448,0.320040756696053,0.0207125571420278,0.983474952018613
"TRIM64",0.337882108222479,-0.51279001002273,0.523359363687266,-0.979804787307002,0.327182488563289
"TRIM64B",0.788501354684923,-0.471557897119275,0.429698278248806,-1.09741630578801,0.272459448665548
"TRIM64C",0.192616738242691,-0.366881642918008,0.611731761869527,-0.599742674463678,0.548677743137212
"TRIM65",1237.87681456833,-0.0449265297604455,0.0759419872079183,-0.59159012572904,0.55412508760913
"TRIM66",518.81596471884,0.0853075012403652,0.134628183068625,0.633652622325601,0.526307550628645
"TRIM67",183.153414152371,0.23491227259977,0.311450295787052,0.754252847974134,0.450697409620575
"TRIM68",687.411855782269,-0.00479081276915435,0.0726706724599721,-0.065924981935363,0.94743755113554
"TRIM69",275.806399107667,-0.0456920733771877,0.109500486892854,-0.417277353496129,0.676475551148555
"TRIM7",149.568440093603,0.054610251623844,0.109468635282303,0.498866652379582,0.617873328234294
"TRIM71",10.2297539646356,-0.237739459515217,0.247072811500921,-0.962224285509179,0.335936952479202
"TRIM72",4.64701015770074,0.422589675912712,0.211672337615131,1.99643316965242,0.0458867933597842
"TRIM77P",0.113464395791851,-0.17273155833101,0.974666466200715,-0.177221197528549,0.859334645976331
"TRIM78P",10.0000224933166,-0.0133379212607817,0.16716700421565,-0.0797880019646427,0.936405866945153
"TRIM8",3162.02985677555,0.0332444004572737,0.0770742217597052,0.43132969361559,0.666228662641428
"TRIM9",9019.68301541637,-0.196103044515626,0.136970753093541,-1.43171472804637,0.152225479647959
"TRIML1",0.513290507541492,-0.143197026483538,0.374900993256222,-0.381959581487881,0.702491344987441
"TRIML2",2.67459042068868,-0.627473863238712,0.298300461281901,-2.10349612113316,0.0354224240034942
"TRIO",7291.11227099805,-0.0516997694394646,0.146243946268297,-0.353517330178011,0.723700638842351
"TRIOBP",2292.71780628654,0.064010878586979,0.081257112314241,0.787757240737689,0.430838716603998
"TRIP10",1377.02436456267,-0.107205220208421,0.0882457186100438,-1.21484896827866,0.224423700323169
"TRIP11",753.449227994186,-0.137685975125209,0.0832854448950001,-1.6531817209933,0.0982938854456368
"TRIP12",4564.03272896206,-0.133332676709607,0.0616454197322415,-2.16289672920942,0.0305491234055747
"TRIP13",586.184262001415,0.142548844891483,0.126331265959666,1.12837343794998,0.259162240684502
"TRIP4",832.79471248544,0.0376783739249609,0.0816693113840317,0.461352903390929,0.644545435121929
"TRIP6",4716.18546107625,0.111419503069644,0.115591233320291,0.96390963111288,0.335091234806677
"TRIT1",749.944352709132,-0.13788528732925,0.0713852758948858,-1.93156481642356,0.0534132419761395
"TRMT1",1541.98792162787,0.0255917137026035,0.0854103497162144,0.299632465943938,0.764457517093355
"TRMT11",423.407877601672,-0.252464950587293,0.0752339093327574,-3.35573350934946,0.000791548019774059
"TRMT112",4103.39202193004,0.0524473095110436,0.0897977724053341,0.584060251231,0.559179776217504
"TRMT12",577.313552025323,-0.123689855145743,0.061004874818389,-2.02754051236015,0.0426071656861452
"TRMT1L",762.670223250388,-0.0427671515234814,0.0658248598765004,-0.649711242890915,0.51587876024429
"TRMT2A",1658.45539316337,0.0559167782075461,0.0717981479761165,0.778805300467453,0.436094414918518
"TRMT2B",830.700711951636,0.0230625012408419,0.0681116079750562,0.338598690098285,0.734912069522994
"TRMT5",1095.46394178212,-0.138635656815229,0.0739563832290997,-1.87455971698572,0.0608533193947199
"TRMT6",882.135426953249,-0.150723028366304,0.0668377579768656,-2.25505811278819,0.0241296813757094
"TRMT61A",1165.47017598647,0.0568684707215927,0.0826206290215988,0.688308372800286,0.491258610216521
"TRMT61B",635.295285851939,-0.0676187320465834,0.0632020136494654,-1.06988255819845,0.284672174921857
"TRMU",963.603051659374,0.0880238889487315,0.0794888849151078,1.10737355345642,0.268132455243066
"TRNAU1AP",1103.05977829705,0.0959446280567719,0.0885356779434187,1.08368321433183,0.278505280613491
"TRNP1",495.271988687068,0.366478709904598,0.178921382338934,2.0482667030281,0.0405338737016964
"TRNT1",710.314721857954,-0.0335741819671212,0.0592683163461958,-0.566477741176399,0.57106906011002
"TRO",2517.55222344297,-0.0291707177039679,0.126719964110888,-0.230198279400093,0.817937698800539
"TROAP",701.798908447777,0.0656369184782149,0.164362166635016,0.39934322978334,0.689640318010711
"TROVE2",1105.10416799227,-0.180247358856773,0.0534423323762073,-3.37274499151575,0.000744228447172898
"TRPA1",5.08190257060316,0.317917438628021,0.293915423803824,1.08166299853735,0.279402300258471
"TRPC1",511.01438018362,-0.0703574011642826,0.0809548411210067,-0.869094425855476,0.384795485322303
"TRPC2",14.472612247641,0.236253837614195,0.164864253990102,1.43302039038965,0.151852010259182
"TRPC3",71.627520300035,-0.413052742282967,0.154277744178083,-2.67733200588011,0.00742110575966812
"TRPC4",111.077058458899,-0.136721180479942,0.175818111311472,-0.777628535877809,0.436788033293423
"TRPC4AP",5782.5544702739,0.0523475584904251,0.0504280345042328,1.03806462030622,0.299239971437212
"TRPC5",10.4467807757639,0.190511458571313,0.253533267046703,0.751425881070742,0.452396391742659
"TRPC6",165.072689942298,-0.43165268542001,0.168855490072615,-2.55634380163997,0.0105778549439148
"TRPC7",17.9524904562352,0.0337828852576365,0.247904983240308,0.136273522282885,0.89160505475493
"TRPM1",5.19286980440816,0.402128582145913,0.214379641733313,1.87577784389694,0.0606857915684249
"TRPM2",884.205650460225,0.122780501103147,0.1450958802752,0.846202530838723,0.397439770335854
"TRPM3",139.819112484767,0.0768528582060244,0.201562328157169,0.381285823142995,0.702991172065945
"TRPM4",563.256004144367,0.10308321036845,0.102999967617002,1.00080818230698,0.316919552991437
"TRPM5",5.494673240038,0.00278340738932737,0.161233579287509,0.0172631991526036,0.986226644047573
"TRPM6",48.6356525360231,0.267998176953569,0.1843447475131,1.45378797372311,0.146005098735102
"TRPM7",1210.43625099816,-0.155430084160927,0.0816076932640551,-1.9046008770032,0.0568319725128966
"TRPM8",284.707417616503,0.0975695638631154,0.247554862762396,0.394133093466085,0.693482779330038
"TRPS1",1468.26052684904,-0.177714274356549,0.111693378087569,-1.591090514043,0.111589207032537
"TRPT1",1383.43548292116,0.114791782535244,0.0800303686716446,1.43435278932953,0.151471612889085
"TRPV1",365.715122458337,0.112538588265117,0.129850585377971,0.866677558191505,0.386118704962004
"TRPV2",635.125444145601,0.035168256020619,0.119845772505082,0.293445945447327,0.769181310923933
"TRPV3",51.3696747344368,0.0107072296882736,0.149304277972881,0.0717141520232822,0.942829393476431
"TRPV4",89.6381047046994,-0.137977378227811,0.175117024512515,-0.787915273297432,0.430746266715741
"TRPV5",3.32719051917121,0.452047952148301,0.214705136707732,2.10543613012693,0.0352533615428757
"TRPV6",25.605767922692,0.599557727124018,0.223761297760317,2.67945231425247,0.00737427059333943
"TRRAP",3648.49602409117,0.0104233055417982,0.107029750363895,0.0973869929282232,0.922419073767331
"TRUB1",714.719459971478,-0.136238189065136,0.0851466354992598,-1.60004195428627,0.109589276502591
"TRUB2",1927.06977899432,0.0597320862319319,0.0913398024144587,0.653954624960701,0.513141039474892
"TRY6",0.114181104320684,0.315042855763774,1.10030818499457,0.286322377730317,0.774631220303058
"TSC1",1715.29955460087,-0.121034379505592,0.0934256902750756,-1.29551496113358,0.195142643639752
"TSC2",3710.53569869095,-0.00556763239354319,0.0853207186083253,-0.0652553387308193,0.947970701041561
"TSC22D1",18315.3705175148,0.0111606785808886,0.119201668038303,0.0936285436651969,0.925404234641313
"TSC22D1-AS1",55.6673797534981,0.0408495428676351,0.149936496672395,0.272445627143667,0.785279393640344
"TSC22D2",1000.88110325396,-0.0778011722102538,0.061153806724523,-1.27222124635219,0.203294520760613
"TSC22D3",6191.19327224051,0.0928912069235409,0.1292766654627,0.718545814831083,0.472420809600059
"TSC22D4",14589.6963925517,0.195872347223134,0.119343131156544,1.64125362997394,0.100744777292179
"TSEN15",2326.14889855739,-0.0621346794844884,0.0832397620019821,-0.746454314501871,0.455393019440186
"TSEN2",424.844182709633,-0.0976261287907955,0.0562294128763548,-1.73621106458055,0.082526521570099
"TSEN34",2371.47161056151,0.0309881076853188,0.068313457355304,0.453616445207085,0.650104914938488
"TSEN54",783.995162399731,0.00751736164792818,0.0759676669110814,0.0989547521148319,0.921174196286641
"TSFM",4505.99247615352,0.955856632304747,0.257101476081219,3.71781853170998,0.000200950530716519
"TSG1",2.08565928232481,0.163827178628385,0.281039721449513,0.582932468703772,0.559938762140021
"TSG101",2919.27917084672,0.000728426599576015,0.0627404482411441,0.011610159315029,0.990736641244852
"TSGA10",87.1154827946582,-0.194828607111148,0.106750558359761,-1.82508279211575,0.0679885365276834
"TSGA10IP",7.00187826851427,0.0179694565776008,0.149917435378449,0.11986235311616,0.904592187272829
"TSGA13",1.54375032121355,0.349691240141703,0.300860412859634,1.16230392964611,0.245112030969526
"TSHB",0.379866507110645,0.212133517147802,0.485730228721708,0.436731141288185,0.662306342057933
"TSHR",178.695857594776,-1.8132841210599,0.33805821912678,-5.363822023744,8.14791897371196e-08
"TSHZ1",1585.71857089519,0.106694169023195,0.108823319459733,0.980434796079478,0.326871540783473
"TSHZ2",470.8822524433,-0.270818600928614,0.217459154664191,-1.24537686788502,0.212993252188702
"TSHZ3",882.036746244124,-0.0965907352700558,0.127558546041202,-0.757226687413455,0.448914064201003
